标号,发行人,X1,X2,X3,X4,X5,X6,X7,,,,,,
0,新疆生产建设兵团投资有限责任公司,6,6,6,8,6,7,5,,,,,,
0,第七师国有资产经营有限公司,3,7,6,8,6,10,8,,,,,,
0,河北旅游投资集团股份有限公司,6,6,6,6,6,6,4,,,,,,
0,南宁威宁投资集团有限责任公司,6,7,6,6,6,8,5,,,,,,
0,北京汽车投资有限公司,6,6,10,6,6,6,,,,,,,
0,深圳市劲嘉创业投资有限公司,6,6,7,6,7,8,5,,,,,,
0,邹城市城市资产经营有限公司,8,6,6,6,6,6,3,,,,,,
0,江苏双良科技有限公司,6,9,6,6,3,3,8,,,,,,
0,新疆艾比湖农工商联合企业总公司,6,6,8,8,6,5,9,,,,,,
0,广西金融投资集团有限公司,2,6,6,6,6,6,6,,,,,,
0,旭辉集团股份有限公司,10,10,6,6,6,1,5,,,,,,
0,上海金外滩(集团)发展有限公司,10,4,6,6,6,10,5,,,,,,
0,厦门火炬集团有限公司,2,4,6,6,6,7,7,,,,,,
0,天瑞集团股份有限公司,6,6,4,7,4,6,9,,,,,,
0,上海至纯洁净系统科技股份有限公司,6,6,6,6,6,7,8,,,,,,
0,临沂医药集团有限公司,6,6,6,6,6,6,9,,,,,,
0,重庆协信远创房地产开发有限公司,10,8,6,6,6,1,9,,,,,,
0,中国四联仪器仪表集团有限公司,5,6,7,9,5,1,8,,,,,,
0,贵州乌江水电开发有限责任公司,5,6,6,6,6,10,3,,,,,,
0,盘锦城发资产经营有限责任公司,6,6,6,6,6,6,5,,,,,,
0,中交地产有限公司,8,10,3,9,6,4,8,,,,,,
0,新疆华凌工贸(集团)有限公司,6,6,4,8,9,6,3,,,,,,
0,山东汇丰石化集团有限公司,9,8,6,6,6,6,6,,,,,,
0,河北交通投资集团公司,6,4,6,6,6,7,7,,,,,,
0,兖矿集团有限公司,4,7,6,6,6,8,9,,,,,,
0,上海中星(集团)有限公司,9,8,4,5,10,9,6,,,,,,
0,泰州市交通产业集团有限公司,6,8,10,10,10,8,5,,,,,,
0,中国建筑第八工程局有限公司,5,6,8,6,6,6,2,,,,,,
0,北京市朝阳区国有资本经营管理中心,6,4,6,6,6,5,5,,,,,,
0,云南省工业投资控股集团有限责任公司,4,6,3,6,4,3,5,,,,,,
0,云南水务投资股份有限公司,6,6,9,9,9,6,3,,,,,,
0,北京信威通信技术股份有限公司,10,10,5,7,6,10,4,,,,,,
0,北京城市排水集团有限责任公司,1,6,6,5,4,10,4,,,,,,
0,中国华阳经贸集团有限公司,6,6,6,3,6,3,3,,,,,,
0,新疆生产建设兵团第十二师国有资产经营(集团)有限责任公司,6,9,6,6,6,3,5,,,,,,
0,北京金融街投资(集团)有限公司,9,6,6,6,6,9,6,,,,,,
0,兰州市城市发展投资有限公司,6,6,6,6,6,6,7,,,,,,
0,天瑞集团水泥有限公司,6,6,6,6,6,4,9,,,,,,
0,天津市建筑材料集团(控股)有限公司,6,8,6,4,6,6,9,,,,,,
0,南京公路发展(集团)有限公司,6,6,6,6,6,6,7,,,,,,
0,长影集团有限责任公司,8,6,6,6,6,9,8,,,,,,
0,湖北省鄂西生态文化旅游圈投资有限公司,7,6,6,6,6,8,8,,,,,,
0,杭州市实业投资集团有限公司,2,9,6,6,6,6,5,,,,,,
0,海口美兰国际机场有限责任公司,2,6,9,7,9,8,7,,,,,,
0,成都市双流区交通建设投资有限公司,3,7,6,6,6,10,8,,,,,,
0,上海复星高科技(集团)有限公司,9,8,8,5,7,4,3,,,,,,
0,天津市地下铁道集团有限公司,2,6,6,6,6,2,8,,,,,,
0,自贡市国有资产经营投资有限责任公司,6,6,6,6,4,4,8,,,,,,
0,广西玉柴机器集团有限公司,4,4,9,8,6,6,9,,,,,,
0,新疆广汇实业投资(集团)有限责任公司,6,6,3,3,6,6,8,,,,,,
0,安徽古井集团有限责任公司,2,8,6,6,6,7,2,,,,,,
0,烟台港集团有限公司,5,6,8,5,7,6,9,,,,,,
0,湖北省长江产业投资集团有限公司,2,6,6,6,6,3,4,,,,,,
0,北京建工集团有限责任公司,4,10,4,4,6,1,8,,,,,,
0,江苏省华建建设股份有限公司,4,6,4,6,6,5,8,,,,,,
0,湖北省供销合作社社有资产经营管理公司,3,8,6,6,6,6,5,,,,,,
0,河北信息产业投资集团有限公司,6,6,6,6,6,4,6,,,,,,
0,福星惠誉房地产有限公司,6,4,6,6,6,6,6,,,,,,
0,天津海泰科技发展股份有限公司,6,6,3,4,6,10,10,,,,,,
0,江苏中南建筑产业集团有限责任公司,6,6,10,9,6,3,9,,,,,,
0,江阴澄星实业集团有限公司,1,6,6,6,6,8,7,,,,,,
0,广东粤合资产经营有限公司,6,6,6,4,4,5,9,,,,,,
0,天津天纺投资控股有限公司,8,6,6,6,4,6,7,,,,,,
0,烟台港股份有限公司,6,6,9,8,8,6,9,,,,,,
0,陕西汽车控股集团有限公司,7,6,10,10,8,8,10,,,,,,
0,安徽九华山旅游(集团)有限公司,6,4,6,6,6,6,6,,,,,,
0,北京歌华文化发展集团,10,5,9,5,10,10,4,,,,,,
0,江西省省属国有企业资产经营(控股)有限公司,6,6,5,5,5,2,9,,,,,,
0,洛娃科技实业集团有限公司,8,6,3,3,8,4,4,,,,,,
0,山东地矿集团有限公司,6,6,7,4,5,9,9,,,,,,
0,江西省高速公路投资集团有限责任公司,1,4,4,9,6,6,9,,,,,,
0,河北省物流产业集团有限公司,6,7,6,6,6,2,7,,,,,,
0,湖北洋丰集团股份有限公司,5,6,6,6,6,4,1,,,,,,
0,镇江市风景旅游发展有限责任公司,9,9,6,6,6,10,9,,,,,,
0,黑龙江省建设集团有限公司,4,6,6,6,6,1,7,,,,,,
0,重庆粮食集团有限责任公司,5,4,6,6,6,6,10,,,,,,
0,广东省水电集团有限公司,2,4,3,8,6,4,8,,,,,,
0,杭州钢铁集团公司,6,6,5,3,3,4,10,,,,,,
0,厦门金圆投资集团有限公司,6,7,6,6,6,9,4,,,,,,
0,中国长江三峡集团公司,3,5,5,8,6,7,4,,,,,,
0,大族控股集团有限公司,8,6,6,3,6,2,5,,,,,,
0,三环集团有限公司,6,7,6,6,6,2,8,,,,,,
0,江苏长电科技股份有限公司,8,4,6,5,5,3,10,,,,,,
0,江西省投资集团公司,3,6,6,6,6,10,6,,,,,,
0,中国船舶重工集团公司,6,6,6,6,4,1,6,,,,,,
0,中电建水电开发集团有限公司,6,6,6,6,5,10,8,,,,,,
0,大全集团有限公司,6,9,8,6,5,1,4,,,,,,
0,江苏新华报业传媒集团有限公司,1,4,6,6,6,6,9,,,,,,
0,上海华谊(集团)公司,5,6,6,6,6,4,7,,,,,,
0,传化集团有限公司,6,5,6,4,10,1,2,,,,,,
0,内蒙古中电物流路港有限责任公司,1,4,9,10,9,1,7,,,,,,
0,中国科学院国有资产经营有限责任公司,1,4,7,7,7,1,2,,,,,,
0,内蒙古圣牧高科牧业有限公司,2,6,6,10,6,6,6,,,,,,
0,武汉国有资产经营公司,6,6,6,6,6,1,6,,,,,,
0,新疆特变电工集团有限公司,2,4,5,6,6,2,6,,,,,,
0,宁德市国有资产投资经营有限公司,6,7,6,6,6,10,2,,,,,,
0,温州机场集团有限公司,6,8,6,6,6,8,9,,,,,,
0,中国复合材料集团有限公司,1,4,3,6,5,9,2,,,,,,
0,武汉旅游发展投资集团有限公司,6,5,6,6,6,7,7,,,,,,
0,中信国安集团有限公司,6,6,4,6,6,8,8,,,,,,
0,浙江省机电集团有限公司,6,4,6,6,6,8,5,,,,,,
0,大连装备投资集团有限公司,4,4,3,3,3,1,9,,,,,,
0,天安数码城(集团)有限公司,8,6,5,9,5,1,8,,,,,,
0,广东珠江投资管理集团有限公司,10,6,9,6,4,10,5,,,,,,
0,宁波大榭开发有限公司,6,6,6,6,6,8,8,,,,,,
0,顾家集团有限公司,8,5,6,6,6,3,6,,,,,,
0,山东如意科技集团有限公司,6,6,7,9,6,3,7,,,,,,
0,北方水泥有限公司,5,6,6,6,6,6,10,,,,,,
0,中国国际医药卫生公司,3,6,6,6,6,2,6,,,,,,
0,内蒙古双欣能源化工有限公司,6,7,6,6,6,5,7,,,,,,
0,辽宁省大连海洋渔业集团公司,6,6,6,6,6,2,9,,,,,,
0,杭州热联集团股份有限公司,9,9,7,5,7,5,4,,,,,,
0,鞍钢集团公司,7,6,8,5,6,4,10,,,,,,
0,浙江海正集团有限公司,6,6,6,6,6,10,10,,,,,,
0,华方医药科技有限公司,6,6,3,3,8,2,5,,,,,,
0,银川通联资本投资运营有限公司,5,6,6,6,6,9,6,,,,,,
0,新疆生产建设兵团第十师国有资产经营有限公司,6,5,6,6,6,6,8,,,,,,
0,贵州高速公路集团有限公司,6,7,6,6,6,8,8,,,,,,
0,湖北恒信德龙实业有限公司,6,6,6,6,6,6,4,,,,,,
0,江苏省苏豪控股集团有限公司,6,7,5,5,4,5,6,,,,,,
0,中山市城市建设投资集团有限公司,6,10,6,6,6,9,8,,,,,,
0,国家电投集团江苏电力有限公司,6,6,6,7,6,10,8,,,,,,
0,盐城世纪新城建设投资有限公司,8,7,6,6,6,10,7,,,,,,
0,安徽出版集团有限责任公司,6,6,3,6,4,5,8,,,,,,
0,哈尔滨誉衡集团有限公司,6,6,6,6,6,6,6,,,,,,
0,黄山旅游集团有限公司,3,6,7,4,9,5,2,,,,,,
0,晋江市能源投资集团有限公司,5,10,6,6,6,5,6,,,,,,
0,新兴发展集团有限公司,9,6,3,4,4,7,4,,,,,,
0,江西铜业集团公司,5,6,3,3,3,4,9,,,,,,
0,物美控股集团有限公司,9,6,7,5,10,6,1,,,,,,
0,北京王府井国际商业发展有限公司,4,10,3,6,6,6,4,,,,,,
0,内蒙古远兴能源股份有限公司,8,9,4,5,3,6,9,,,,,,
0,中国武夷实业股份有限公司,9,4,3,10,3,9,8,,,,,,
0,神雾环保技术股份有限公司,2,10,9,7,8,10,1,,,,,,
0,新疆青松建材化工(集团)股份有限公司,2,4,8,8,6,3,10,,,,,,
0,北京城乡贸易中心股份有限公司,10,9,3,4,3,9,5,,,,,,
0,长园集团股份有限公司,1,6,4,3,4,2,1,,,,,,
0,厦门建发股份有限公司,9,4,4,5,6,1,4,,,,,,
0,国投电力控股股份有限公司,5,6,3,9,10,8,4,,,,,,
0,广州广日股份有限公司,3,4,10,9,9,7,1,,,,,,
0,顺发恒业股份公司,10,4,4,4,10,9,6,,,,,,
0,袁隆平农业高科技股份有限公司,4,4,3,3,4,3,2,,,,,,
0,浙江明牌珠宝股份有限公司,4,4,8,3,3,4,9,,,,,,
0,浙江银轮机械股份有限公司,5,6,4,5,4,3,1,,,,,,
0,中航工业机电系统股份有限公司,5,4,8,10,10,1,5,,,,,,
0,珠海华发实业股份有限公司,10,8,7,8,3,9,6,,,,,,
0,北京华胜天成科技股份有限公司,3,4,3,4,3,3,6,,,,,,
0,四川川投能源股份有限公司,1,4,6,10,3,7,2,,,,,,
0,浙江海正药业股份有限公司,3,4,6,5,5,7,10,,,,,,
0,河南瑞贝卡发制品股份有限公司,1,4,3,3,3,5,6,,,,,,
0,江苏宇迪光学股份有限公司,7,9,7,6,6,6,2,,,,,,
0,中国中材股份有限公司,6,4,5,6,7,2,8,,,,,,
0,上海金桥(集团)有限公司,6,6,6,6,6,7,6,,,,,,
0,四川广安爱众股份有限公司,10,10,6,7,3,6,5,,,,,,
0,中兴通讯股份有限公司,3,4,6,7,5,5,2,,,,,,
0,新疆北新路桥集团股份有限公司,1,4,7,5,7,5,9,,,,,,
0,深圳香江控股股份有限公司,8,4,3,5,3,2,4,,,,,,
0,西王集团有限公司,2,9,6,6,3,3,9,,,,,,
0,杭州杭氧股份有限公司,4,9,6,8,5,4,6,,,,,,
0,日照港股份有限公司,3,10,8,10,4,2,9,,,,,,
0,江苏亨通光电股份有限公司,7,10,8,7,6,7,3,,,,,,
0,潍坊渤海水产综合开发有限公司,4,5,6,6,6,4,2,,,,,,
0,启迪桑德环境资源股份有限公司,3,8,7,5,6,5,8,,,,,,
0,上海申华控股股份有限公司,9,10,10,10,6,7,8,,,,,,
0,广东潮宏基实业股份有限公司,6,4,6,6,6,2,3,,,,,,
0,中科招商投资管理集团股份有限公司,4,5,10,7,10,6,3,,,,,,
0,天津重钢机械装备股份有限公司,9,9,3,3,3,9,2,,,,,,
0,中国东方航空股份有限公司,6,6,3,8,3,7,4,,,,,,
0,中国南方航空股份有限公司,6,6,4,8,5,6,4,,,,,,
0,山东晨鸣纸业集团股份有限公司,8,4,7,6,3,1,8,,,,,,
0,富贵鸟股份有限公司,2,4,3,3,3,5,6,,,,,,
0,湖北楚天高速公路股份有限公司,10,6,4,10,5,9,2,,,,,,
0,广东省广告集团股份有限公司,5,4,9,3,7,4,6,,,,,,
0,宝山钢铁股份有限公司,2,6,9,10,9,3,9,,,,,,
0,上海耀皮玻璃集团股份有限公司,4,4,5,5,4,5,10,,,,,,
0,唐山港集团股份有限公司,1,6,6,5,7,8,1,,,,,,
0,中国国际航空股份有限公司,1,6,3,3,5,1,2,,,,,,
0,中文天地出版传媒股份有限公司,3,4,4,6,4,5,1,,,,,,
0,上海宝钢包装股份有限公司,1,4,7,9,5,9,7,,,,,,
0,中国中铁股份有限公司,7,6,7,5,6,6,5,,,,,,
0,上海城投控股股份有限公司,6,4,7,7,9,6,1,,,,,,
0,天津泰达股份有限公司,6,4,9,9,9,7,9,,,,,,
0,武汉东湖高新集团股份有限公司,4,4,10,6,3,9,9,,,,,,
0,金杯汽车股份有限公司,10,4,10,10,9,7,7,,,,,,
0,茂名港集团有限公司,6,6,6,6,6,6,6,,,,,,
0,河南省漯河市双汇实业集团有限责任公司,2,6,4,8,6,6,1,,,,,,
0,新疆金风科技股份有限公司,6,6,6,6,6,3,3,,,,,,
0,上海实业发展股份有限公司,6,6,5,6,6,10,8,,,,,,
0,江西长运股份有限公司,3,4,3,3,5,4,9,,,,,,
0,南京高科股份有限公司,2,8,9,3,6,1,2,,,,,,
0,上海豫园旅游商城股份有限公司,8,4,6,4,6,5,8,,,,,,
0,江西洪都航空工业股份有限公司,6,4,3,3,3,10,7,,,,,,
0,凯盛科技股份有限公司,5,4,6,7,6,6,9,,,,,,
0,珠海港股份有限公司,6,8,3,3,3,6,6,,,,,,
0,横店集团东磁股份有限公司,6,4,3,7,6,6,3,,,,,,
0,浙江富春江环保热电股份有限公司,6,5,3,3,3,6,6,,,,,,
0,中航光电科技股份有限公司,2,4,10,3,3,6,1,,,,,,
0,吉林利源精制股份有限公司,2,4,3,3,3,8,6,,,,,,
0,深圳市振业(集团)股份有限公司,10,4,3,3,3,9,5,,,,,,
0,天津创业环保集团股份有限公司,6,4,4,3,7,9,3,,,,,,
0,湖南景峰医药股份有限公司,1,4,6,6,6,3,3,,,,,,
0,中海发展股份有限公司,1,6,3,3,6,4,5,,,,,,
0,第一拖拉机股份有限公司,3,4,6,6,6,8,7,,,,,,
0,首创置业股份有限公司,9,6,6,6,6,10,5,,,,,,
0,华夏幸福基业股份有限公司,6,6,6,6,6,9,4,,,,,,
0,上海电力股份有限公司,2,5,6,6,6,9,3,,,,,,
0,健康元药业集团股份有限公司,2,6,6,6,6,3,2,,,,,,
0,中国交通建设股份有限公司,8,6,7,4,6,2,5,,,,,,
0,大亚科技股份有限公司,7,9,4,6,6,3,3,,,,,,
0,上海振华重工(集团)股份有限公司,7,5,9,8,9,6,8,,,,,,
0,苏交科集团股份有限公司,3,6,4,6,4,6,2,,,,,,
0,经纬纺织机械股份有限公司,4,4,3,9,8,5,5,,,,,,
0,金科地产集团股份有限公司,9,6,3,6,5,4,5,,,,,,
0,中国大连国际合作(集团)股份有限公司,6,4,6,6,6,9,10,,,,,,
0,中国国际海运集装箱(集团)股份有限公司,5,6,7,7,6,6,8,,,,,,
0,峨眉山旅游股份有限公司,1,4,6,6,6,6,3,,,,,,
0,比亚迪股份有限公司,5,5,8,6,8,5,3,,,,,,
0,广东海大集团股份有限公司,2,4,4,3,3,6,1,,,,,,
0,浙江万丰奥威汽轮股份有限公司,6,6,3,7,6,2,1,,,,,,
0,中山公用事业集团股份有限公司,1,4,5,10,10,7,1,,,,,,
0,浙江传化股份有限公司,5,5,6,8,5,1,1,,,,,,
0,浙江省围海建设集团股份有限公司,3,6,6,6,3,4,10,,,,,,
0,海南瑞泽新型建材股份有限公司,4,6,8,4,7,4,2,,,,,,
0,广东锦龙发展股份有限公司,9,4,3,3,6,6,3,,,,,,
0,安徽金禾实业股份有限公司,7,4,5,7,3,2,4,,,,,,
0,岭南园林股份有限公司,7,4,6,6,6,4,7,,,,,,
0,天津天保基建股份有限公司,1,4,3,6,9,8,8,,,,,,
0,深圳市中洲投资控股股份有限公司,1,4,5,4,8,6,6,,,,,,
0,银亿房地产股份有限公司,10,7,6,6,3,6,6,,,,,,
0,广东太安堂药业股份有限公司,1,4,6,6,6,4,7,,,,,,
0,力合股份有限公司,4,4,10,3,8,6,6,,,,,,
0,广东省高速公路发展股份有限公司,6,9,6,8,8,9,2,,,,,,
0,东莞宜安科技股份有限公司,2,4,3,3,3,6,3,,,,,,
0,上海交运集团股份有限公司,3,4,5,4,5,6,2,,,,,,
0,宁波富达股份有限公司,1,4,7,3,8,5,10,,,,,,
0,中牧实业股份有限公司,1,4,6,5,7,5,2,,,,,,
0,天地科技股份有限公司,4,4,7,6,6,6,5,,,,,,
0,百隆东方股份有限公司,6,4,3,3,3,6,8,,,,,,
0,上海大众公用事业(集团)股份有限公司,6,6,6,10,3,10,3,,,,,,
0,大众交通(集团)股份有限公司,6,6,6,6,6,6,,,,,,,
0,搜于特集团股份有限公司,4,6,3,3,3,2,3,,,,,,
0,阳光新业地产股份有限公司,6,5,10,3,3,10,5,,,,,,
0,苏州新建元控股集团有限公司,10,8,4,3,3,7,7,,,,,,
0,中航地产股份有限公司,9,5,8,9,8,2,8,,,,,,
0,梅花生物科技集团股份有限公司,5,6,3,8,8,7,4,,,,,,
0,安徽华茂纺织股份有限公司,1,4,9,9,8,4,9,,,,,,
0,河南辉煌科技股份有限公司,1,6,3,3,3,4,6,,,,,,
0,荣安地产股份有限公司,8,4,8,3,9,10,8,,,,,,
0,浙江航民股份有限公司,2,4,4,4,4,1,1,,,,,,
0,云南鸿翔一心堂药业(集团)股份有限公司,6,4,3,4,5,9,6,,,,,,
0,华映科技(集团)股份有限公司,7,8,10,10,10,10,9,,,,,,
0,万向钱潮股份有限公司,1,4,8,8,7,2,4,,,,,,
0,北京威卡威汽车零部件股份有限公司,1,6,5,7,4,5,5,,,,,,
0,上海新文化传媒集团股份有限公司,6,4,3,3,3,3,2,,,,,,
0,浙江升华拜克生物股份有限公司,8,4,7,8,5,2,3,,,,,,
0,重庆路桥股份有限公司,9,6,3,3,3,10,7,,,,,,
0,滨化集团股份有限公司,6,4,7,8,5,6,3,,,,,,
0,牧原食品股份有限公司,6,4,9,4,6,6,1,,,,,,
0,航天时代电子技术股份有限公司,6,6,9,3,8,1,6,,,,,,
0,中天城投集团股份有限公司,9,5,3,6,3,1,2,,,,,,
0,东旭光电科技股份有限公司,10,4,9,5,6,7,5,,,,,,
0,武汉三镇实业控股股份有限公司,1,6,10,10,8,10,5,,,,,,
0,苏州金宏气体股份有限公司,8,4,3,3,3,4,2,,,,,,
0,联化科技股份有限公司,5,5,3,3,3,4,1,,,,,,
0,新城控股集团股份有限公司,6,8,3,3,3,9,6,,,,,,
0,河南平高电气股份有限公司,4,6,10,9,10,7,4,,,,,,
0,东方网力科技股份有限公司,4,10,7,3,7,5,1,,,,,,
0,武汉当代明诚文化股份有限公司,6,4,3,8,3,7,1,,,,,,
0,同创九鼎投资管理集团股份有限公司,2,4,8,3,10,8,8,,,,,,
2,保定天威英利新能源有限公司,4,7,10,10,10,9,5,,,,,,
2,亚邦投资控股集团有限公司,9,10,7,6,6,1,2,,,,,,
2,淄博宏达矿业有限公司,8,8,10,10,9,8,3,,,,,,
2,东北特殊钢集团有限责任公司,9,8,6,4,3,3,8,,,,,,
2,春和集团有限公司,7,9,3,4,3,9,7,,,,,,
2,武汉国裕物流产业集团有限公司,9,4,3,3,3,8,3,,,,,,
2,山东山水水泥集团有限公司,6,6,9,4,5,6,8,,,,,,
2,上海云峰(集团)有限公司,7,7,5,4,6,6,9,,,,,,
2,南京雨润食品有限公司,4,8,10,9,6,4,9,,,,,,
2,中国中钢股份有限公司,7,6,5,6,5,6,10,,,,,,
2,协鑫集成科技股份有限公司,1,4,3,4,3,9,10,,,,,,
2,中科云网科技集团股份有限公司,6,4,3,3,3,6,10,,,,,,
2,珠海中富实业股份有限公司,6,6,4,6,3,5,10,,,,,,
2,保定天威集团有限公司,10,10,8,6,6,6,10,,,,,,
2,中国第二重型机械集团公司,6,6,6,6,6,6,10,,,,,,
2,四川圣达集团有限公司,10,4,3,3,3,7,10,,,,,,
2,广西有色金属集团有限公司,9,10,6,6,6,5,10,,,,,,
2,中成新星油田工程技术服务股份有限公司,8,4,3,3,3,8,10,,,,,,
2,江苏中联物流股份有限公司,6,6,6,6,6,6,10,,,,,,
2,中煤集团山西华昱能源有限公司,6,6,6,6,6,6,10,,,,,,
2,内蒙古奈伦集团股份有限公司,6,6,6,6,6,8,10,,,,,,
2,四川省煤炭产业集团有限责任公司,2,4,6,6,6,6,10,,,,,,
2,河北省物流产业集团有限公司,6,7,3,3,3,2,7,,,,,,
2,大连机床集团有限责任公司,6,6,3,4,4,4,7,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
